State,year,month,NO2_Mean,NO2_1st_Max_Value,NO2_1st_Max_Hour,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_1st_Max_Hour,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_1st_Max_Hour,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_1st_Max_Hour,CO_AQI
Maryland,2010,6,10.78009796,27.53571429,10.96428571,26.03571429,0.03720525,0.054928571,10.28571429,54.92857143,1.279148143,4.164285714,6.553571429,0,0.29812475,0.451785714,8.946428571,0
Maryland,2010,7,10.63197084,26.90322581,10.93548387,25.4516129,0.040119613,0.061096774,10.35483871,66.77419355,2.069771016,4.922580645,9.322580645,0,0.285577387,0.424193548,7.161290323,0
Maryland,2010,8,8.17547096,19.44,9.4,18.36,0.039234,0.05644,9.56,59.68,2.49556266,5.232,9.28,0,0.31052068,0.42,7.32,0
Maryland,2010,9,11.52994731,24.03448276,14.06896552,22.68965517,0.030416448,0.045724138,10.06896552,41.75862069,2.010237983,3.505172414,10.03448276,0,0.443930586,0.601724138,9.293103448,0
Maryland,2010,10,14.22267942,28.61290323,11.48387097,26.96774194,0.018839452,0.032645161,9.225806452,27.64516129,1.620386306,2.864516129,12.11290323,0,0.500271774,0.758064516,8.483870968,0
Maryland,2010,11,14.75276123,28.88461538,13.19230769,27.19230769,0.017114577,0.028230769,9.769230769,24,2.404154615,4.076923077,12.59615385,0,0.502977135,0.951923077,10.76923077,0
Maryland,2010,12,14.22419352,24.96774194,10.58064516,23.51612903,0.019502677,0.026548387,9.032258065,22.4516129,3.955196516,6.159677419,11.70967742,0,0.339804758,0.625806452,8.661290323,0
Maryland,2011,1,19.17917245,33.93548387,10.06451613,32.03225806,0.015875968,0.024935484,11.22580645,21.16129032,3.751947323,7.287096774,10.9516129,0,0.407075903,0.783870968,8.516129032,0
Maryland,2011,2,17.41183182,35.14285714,10.78571429,33.14285714,0.022982036,0.034214286,11.53571429,29,2.792716625,5.725,11.44642857,0,0.418204339,0.769642857,8.625,0
Maryland,2011,3,11.77503926,28.55555556,11.07407407,26.88888889,0.029632593,0.039518519,10.40740741,33.51851852,2.028220185,4.255555556,10.92592593,0,0.32415113,0.566666667,8.907407407,0
Maryland,2011,4,8.901253621,21.72413793,10.51724138,20.55172414,0.031864621,0.041689655,10.5862069,35.37931034,0.870097931,2.172413793,10.77586207,0,0.169819534,0.294827586,7.017241379,0
Maryland,2011,5,7.938593613,20.67741935,11.35483871,19.51612903,0.035074516,0.049193548,10.16129032,44,1.855303242,6.101612903,10.41935484,0,0.179762548,0.314516129,8.14516129,0
Maryland,2011,6,10.2723354,25.83333333,9.966666667,24.36666667,0.0403431,0.060933333,10.73333333,62.73333333,1.944067733,5.473333333,12.13333333,0,0.1823545,0.29,6.45,0
Maryland,2011,7,10.10552267,25.0952381,9.952380952,23.71428571,0.04314281,0.065380952,10.04761905,73.28571429,1.998443833,5.669047619,13.5952381,0,0.190297857,0.319047619,7,0
Maryland,2011,8,9.930602077,24.34615385,12.65384615,22.84615385,0.034067846,0.051923077,10.5,47.38461538,1.931223827,4.751923077,11.78846154,0,0.198411385,0.346153846,8.019230769,0
Maryland,2011,9,11.27697278,23.11111111,10.88888889,21.66666667,0.023097111,0.041333333,10.11111111,34.88888889,1.084881833,2.638888889,14.27777778,0,0.208817333,0.394444444,9.5,0
Maryland,2011,10,12.26515142,22.875,12.375,21.58333333,0.017002583,0.02775,9.625,23.5,1.553278125,3.45625,11.22916667,0,0.285284542,0.5375,7.833333333,0
Maryland,2011,11,16.4422303,29.85185185,10.81481481,28.14814815,0.013628148,0.025148148,11.2962963,21.33333333,1.595898037,3.822222222,12.14814815,0,0.490388333,0.82037037,9.722222222,0
Maryland,2011,12,17.6793914,30.93333333,14.36666667,29.06666667,0.009920533,0.019633333,10.56666667,16.63333333,1.580072283,4.061666667,11.7,0,0.463924733,0.91,10.6,0
Maryland,2012,1,13.22673335,24.74,12.16363636,23.01818182,0.015940782,0.024036364,10.05454545,20.30909091,1.212845264,2.697272727,12.66363636,0,0.307968236,0.533463636,8.345454545,0
Maryland,2012,2,14.14125085,28.97818182,11.54545455,27.07272727,0.018666927,0.029690909,10.03636364,25.2,1.485810509,3.112727273,11.90909091,0,0.313461791,0.592963636,8.7,0
Maryland,2012,3,10.72928662,23.72307692,9.641025641,22.20512821,0.026195692,0.037897436,10.1025641,32.15384615,1.398987179,3.506410256,11.52564103,0,0.258200397,0.495,8.769230769,0
Maryland,2012,4,8.920846367,22.00833333,8.816666667,20.6,0.03345365,0.04715,10.43333333,40.35,1.203495542,3.008333333,11.66666667,0,0.225148083,0.3563,7.408333333,0
Maryland,2012,5,6.928584339,17.19516129,11.14516129,15.98387097,0.032590694,0.048596774,10.53225806,43.53225806,1.239995992,2.962903226,12.38709677,0,0.177513323,0.293701613,8.25,0
Maryland,2012,6,7.445141208,20.67358491,9.056603774,19.32075472,0.037159566,0.056622642,10.05660377,59.83018868,1.274295085,2.280188679,11.74528302,0,0.167963906,0.274556604,7.349056604,0
Maryland,2012,7,7.335947323,18.05322581,7.822580645,16.80645161,0.037088677,0.058145161,10.11290323,60.51612903,0.933183508,2.792741935,11.42741935,0,0.218104419,0.334016129,6.862903226,0
Maryland,2012,8,8.216269258,19.79032258,11.58064516,18.40322581,0.03229371,0.055709677,10.08064516,53.01612903,0.918355169,2.850806452,11.72580645,0,0.232368484,0.342822581,7.419354839,0
Maryland,2012,9,8.3216133,19.61333333,11.86666667,18.28333333,0.0253468,0.042866667,9.983333333,36.58333333,0.868201942,2.440833333,11.15,0,0.206932375,0.331516667,7.591666667,0
Maryland,2012,10,9.827200742,19.35322581,11.33870968,18.0483871,0.018345677,0.030467742,8.967741935,25.80645161,0.659276573,1.334677419,11.16129032,0,0.217919911,0.348975806,7.967741935,0
Maryland,2012,11,14.70123223,27.15,13.58333333,25.43333333,0.01574865,0.026266667,9.95,22.3,1.4291498,3.0575,11.85833333,0,0.292165383,0.547691667,9.775,0
Maryland,2012,12,13.24028278,22.82931034,11.74137931,21.34482759,0.013709586,0.021965517,10.98275862,18.56896552,1.11332369,2.542241379,12.60344828,0,0.308746517,0.531698276,8.956896552,0
Maryland,2013,1,14.61823427,26.32258065,12.32258065,24.58064516,0.016345419,0.025225806,10.0483871,22.32258065,1.336669202,2.765322581,10.69354839,0,0.315409185,0.549403226,9.064516129,0
Maryland,2013,2,11.54713049,23.08490566,10.41509434,21.52830189,0.022960264,0.031792453,10.69811321,28.11320755,1.1219655,2.749056604,11.82075472,0,0.254597868,0.395915094,7.132075472,0
Maryland,2013,3,8.754927129,21.41451613,9.935483871,19.98387097,0.032120065,0.040596774,9.725806452,35.9516129,1.028597065,2.205645161,10.74193548,0,0.219633008,0.347120968,6.330645161,0
Maryland,2013,4,7.198635283,20.50833333,10.03333333,18.93333333,0.03862505,0.050233333,10.38333333,46.41666667,0.806558325,1.649166667,10.175,0,0.19068395,0.3183,5.533333333,0
Maryland,2013,5,6.449300613,15.80483871,9.935483871,14.38709677,0.033402677,0.047596774,10.74193548,44.58064516,0.647232685,1.075806452,10.62096774,0,0.174995476,0.251895161,7.064516129,0
Maryland,2013,6,6.543504933,15.99833333,9.183333333,14.65,0.03196735,0.048416667,9.266666667,45.2,0.508980383,1.588333333,10.08333333,0,0.1813888,0.282133333,6.683333333,0
Maryland,2013,7,6.480847164,14.74727273,8.745454545,13.47272727,0.027609073,0.044236364,10.41818182,42.32727273,0.825382345,2.981818182,11.76363636,0,0.164134627,0.244145455,6.590909091,0
Maryland,2013,8,6.846913878,16.08571429,10.32653061,14.81632653,0.028187102,0.044734694,10.28571429,40.73469388,0.944058582,2.519387755,10.8877551,0,0.175769449,0.268540816,6.714285714,0
Maryland,2013,9,8.866027421,20.91842105,12.36842105,19.31578947,0.024963789,0.041631579,10.02631579,38.07894737,1.126457039,4.032894737,11.78947368,0,0.169943987,0.290368421,7.302631579,0
Maryland,2013,10,9.941340726,20.20967742,12.85483871,18.59677419,0.018891419,0.032435484,9.935483871,28.72580645,1.151432,2.525,11.0483871,0,0.22430046,0.397225806,7.701612903,0
Maryland,2013,11,12.2838117,23.97,10.46666667,22.2,0.01738195,0.02695,10.28333333,23.9,0.91899315,2.368333333,11.98333333,0,0.251553008,0.419108333,8.008333333,0
Maryland,2013,12,16.20013015,26.91290323,12.40322581,24.93548387,0.013608387,0.021854839,10.5,19.24193548,1.120502218,2.449193548,11.23387097,0,0.331481177,0.595040323,9.379032258,0
Maryland,2014,1,12.28627126,22.71451613,12.85483871,21.01612903,0.020468435,0.028483871,10.61290323,26.38709677,2.029248419,5.291935484,11.84677419,0,0.249467452,0.449274194,8.709677419,0
Maryland,2014,2,10.52981284,20.36071429,12.48214286,18.85714286,0.029576643,0.037160714,11,34.41071429,2.497687714,5.540178571,11.89285714,0,0.239307929,0.401205357,7.366071429,0
Maryland,2014,3,9.533527945,20.94520548,10,19.35616438,0.032151849,0.040726027,10.31506849,37.90410959,1.924414267,4.884246575,10.92465753,0,0.214334692,0.32930137,7.856164384,0
Maryland,2014,4,6.218752911,15.59888889,9.844444444,14.4,0.038906667,0.048988889,9.811111111,47.32222222,1.032093228,2.391666667,9.083333333,0,0.185786033,0.275516667,6.977777778,0
Maryland,2014,5,5.074902385,13.2032967,10.86813187,12.13186813,0.035464857,0.048758242,9.549450549,48.41758242,0.599299747,1.418681319,10.96153846,0,0.171376121,0.242807692,7.208791209,0
Maryland,2014,6,3.990744381,9.957142857,9.964285714,8.916666667,0.032601607,0.046202381,9.714285714,44.67857143,0.499282167,1.551785714,10.2202381,0,0.153363607,0.221333333,7.148809524,0
Maryland,2014,7,4.505232473,10.47526882,10.52688172,9.451612903,0.032481688,0.04811828,10.08602151,47.21505376,0.62366593,1.829032258,10.87096774,0,0.15301071,0.216924731,7.016129032,0
Maryland,2014,8,4.519252344,11.67777778,9.333333333,10.61111111,0.0298601,0.045644444,9.833333333,44.44444444,0.569483106,1.361666667,10.92777778,0,0.185510161,0.266633333,6.727777778,0
Maryland,2014,9,5.16892378,11.64878049,11.45121951,10.7195122,0.023512573,0.037865854,9.695121951,35.18292683,0.630499061,2.141463415,11.67682927,0,0.169637726,0.271432927,8.841463415,0
Maryland,2014,10,5.950414032,12.69462366,11.64516129,11.60215054,0.022940269,0.032397849,9.010752688,30.01075269,0.809712505,2.04516129,10.99462366,0,0.195415919,0.296612903,8.38172043,0
Maryland,2014,11,8.624308701,17.53793103,11.89655172,16.20689655,0.021708874,0.029252874,10.33333333,27.09195402,1.353801,3.031034483,11.29885057,0,0.236424649,0.391586207,8.82183908,0
Maryland,2014,12,10.18329277,17.6516129,12.7311828,16.25806452,0.015879387,0.022946237,10.41935484,21.2688172,1.171359661,2.687634409,11.94623656,0,0.236663102,0.37611828,9.38172043,0
Maryland,2015,1,10.72594718,20.52580645,11.88172043,18.97849462,0.022238376,0.029333333,10.88172043,27.13978495,1.554954715,3.647849462,11.38709677,0,0.245753339,0.424715054,8.779569892,0
Maryland,2015,2,11.14142172,22.02894737,11.40789474,20.44736842,0.027956868,0.035605263,10.53947368,32.89473684,2.113398888,4.418421053,11.17763158,0,0.255804572,0.426519737,8.651315789,0
Maryland,2015,3,9.929328824,19.72837838,10.58108108,18.25675676,0.033718689,0.043,10.21621622,40.08108108,1.098003899,2.617567568,10.68243243,0,0.249757655,0.378756757,7.5,0
Maryland,2015,4,6.5597222,17.21857143,11.5,15.88571429,0.038346457,0.048528571,9.742857143,46.72857143,0.684961871,1.58,10.33571429,0,0.191438721,0.287292857,9.057142857,0
Maryland,2015,5,5.245405041,12.32567568,10.39189189,11.35135135,0.035394324,0.049783784,10.37837838,51.27027027,0.66312748,1.949324324,10.27702703,0,0.158872115,0.242540541,7.736486486,0
Maryland,2015,6,4.090801398,8.897727273,9.704545455,8.034090909,0.032611932,0.044795455,10.28409091,44.61363636,0.376013688,1.309090909,10.44886364,0,0.15321321,0.208477273,8.045454545,0
Maryland,2015,7,4.662077652,10.58202247,10.78651685,9.674157303,0.032317393,0.047606742,9.674157303,45.76404494,0.616526416,1.871910112,10.48314607,0,0.196613455,0.287539326,8,0
Maryland,2015,8,5.070452226,12.53333333,10.48387097,11.47311828,0.032353806,0.050688172,10.22580645,51.53763441,0.599482091,1.547849462,10.91397849,0,0.172865516,0.253043011,8.225806452,0
Maryland,2015,9,5.808394616,13.33023256,10.44186047,12.22093023,0.028113302,0.045023256,9.26744186,48.1627907,0.742122744,1.902906977,11.36627907,0,0.187082233,0.288703488,8.186046512,0
Maryland,2015,10,6.630896161,13.64623656,11.5483871,12.58064516,0.021261194,0.032215054,10.24731183,29.92473118,0.701368038,1.272580645,10.08602151,0,0.20304857,0.328489247,9.096774194,0
Maryland,2015,11,11.73222316,24.1109375,13.875,22.25,0.017632844,0.02846875,10.484375,26.328125,1.084234141,1.88125,12.125,0,0.285294305,0.516171875,9.5234375,0
Maryland,2015,12,8.973834222,15.1,12.02222222,13.85555556,0.016676344,0.024477778,10.21111111,22.65555556,0.631511656,1.390555556,10.82777778,0,0.290792856,0.446433333,7.788888889,0
Maryland,2016,1,10.90746708,21.08478261,11.20652174,19.47826087,0.023502728,0.031641304,10.2826087,29.44565217,0.859588658,2.115217391,11.7826087,0,0.277701141,0.464119565,8.211956522,0
Maryland,2016,2,8.758156928,18.65421687,11.89156627,17.25301205,0.026408072,0.034036145,10.95180723,31.4939759,0.660466717,1.346987952,11.75301205,0,0.237603735,0.356210843,8.734939759,0
Maryland,2016,3,7.907201957,17.51827957,10.27956989,16.17204301,0.032165355,0.041956989,10.09677419,39.3655914,0.655749591,1.614516129,10.99462366,0,0.228832441,0.353231183,8.102150538,0
Massachusetts,2001,4,25.42598483,42.36666667,14,40.1,0.024284767,0.0353,10,29.96666667,6.144163033,11.67166667,11.15,0,0.21018125,0.578333333,11.38333333,0
Massachusetts,2001,5,23.23495671,37.19354839,11.03225806,35.25806452,0.02526471,0.035354839,10.12903226,30.5483871,5.007122823,8.379032258,10.37096774,0,0.197459887,0.398387097,8.758064516,0
Massachusetts,2001,6,21.9723738,35.7,12.23333333,33.73333333,0.026536067,0.040266667,10.63333333,38.86666667,6.18747635,10.53666667,12.41666667,0,0.285435183,0.545,11.1,0
Massachusetts,2001,7,19.55308745,29.74193548,15.48387097,28.09677419,0.025349484,0.040225806,9.709677419,39,6.430920468,9.259677419,11.56451613,0,0.135721629,0.359677419,9.677419355,0
Massachusetts,2001,8,22.15480257,36.78571429,13.10714286,34.67857143,0.025437429,0.040928571,11.28571429,41.64285714,6.875968964,10.18214286,8.928571429,0,0.322683125,0.591071429,10.58928571,0
Massachusetts,2001,9,20.76413493,31.35714286,14.14285714,29.67857143,0.014359143,0.024107143,8.5,21,6.207904893,9.680357143,9.660714286,0,0.298258821,0.578571429,9.910714286,0
Massachusetts,2001,10,25.17396252,37.51851852,12.40740741,35.48148148,0.015788556,0.026259259,10.07407407,22.2962963,2.710928296,6.662962963,11.14814815,0,0.266720333,0.733333333,11.16666667,0
Massachusetts,2001,11,28.16759658,41.41666667,12.25,39.25,0.007329917,0.015291667,10,12.91666667,6.165008167,12.93541667,10.875,0,0.423030688,1.175,11.89583333,0
Massachusetts,2001,12,30.54074497,43.48387097,12.61290323,41.12903226,0.005816839,0.011032258,9.35483871,9.290322581,7.177430839,13.25,10.9516129,0,0.563585387,1.140322581,11.5483871,0
Massachusetts,2002,1,33.7458965,46.25,12.45833333,43.70833333,0.0064625,0.012958333,10.70833333,11.04166667,6.670879979,10.97291667,11.75,0,0.530876979,0.95,12.27083333,0
Massachusetts,2002,2,32.25305739,51.14285714,11.78571429,48.39285714,0.013096714,0.023928571,11.64285714,20.21428571,6.25807875,12.45357143,11,0,0.498611036,0.908928571,10.92857143,0
Massachusetts,2002,3,29.62277997,46.64516129,12.06451613,44.35483871,0.017258968,0.02583871,10.77419355,21.96774194,4.894697484,11.12903226,11.20967742,0,0.488276871,0.891935484,12.19354839,0
Massachusetts,2002,4,23.3820454,39.3,11.06666667,37.26666667,0.025097267,0.033966667,10.3,28.86666667,2.88019535,5.853333333,8.016666667,0,0.34114655,0.575,10.21666667,0
Massachusetts,2002,5,22.57245035,37.74193548,11.25806452,35.61290323,0.026294387,0.035870968,9.838709677,30.4516129,2.501261565,5.101612903,8.096774194,0,0.340483452,0.553225806,9.790322581,0
Massachusetts,2002,6,20.55784124,37.20833333,13.81944444,35.33333333,0.02722525,0.039791667,9.208333333,37.41666667,2.857936056,6.486111111,11.94444444,0,0.208186646,0.454861111,9.194444444,0
Massachusetts,2002,7,18.37208276,28.80952381,11.85714286,27.28571429,0.024431143,0.037809524,9.047619048,34.38095238,2.508746905,4.819047619,10.61904762,0,0.187120976,0.407142857,10.5,0
Massachusetts,2002,8,19.33808254,32.80769231,13.38461538,31,0.027682462,0.043,10.84615385,45.84615385,5.11718575,9.423076923,11.11538462,0,0.062814154,0.271153846,9.057692308,0
Massachusetts,2002,9,18.92960383,29.5,13.95833333,27.75,0.017507,0.027708333,8.833333333,23.45833333,4.325540375,8.514583333,11.08333333,0,0.326724292,0.522916667,10.20833333,0
Massachusetts,2002,10,19.86224661,30.25806452,13.61290323,28.4516129,0.013557806,0.023483871,9.064516129,19.77419355,5.845587565,10.79032258,10.96774194,0,0.381858419,0.653225806,10.19354839,0
Massachusetts,2002,11,20.85932441,30.31818182,14.04545455,28.63636364,0.013438773,0.022090909,10.72727273,18.77272727,6.188354159,10.53409091,10.86363636,0,0.383867659,0.618181818,9.954545455,0
Massachusetts,2002,12,26.70385719,36.83870968,11.06451613,34.77419355,0.010169,0.018806452,10.06451613,16,8.548025161,14.75322581,12.43548387,0,0.475927613,0.922580645,11.40322581,0
Massachusetts,2003,1,27.80276077,38.29032258,11.16129032,36.19354839,0.012794419,0.019774194,10.93548387,16.77419355,8.661332661,13.64354839,9.290322581,0,0.473076419,0.746774194,10.19354839,0
Massachusetts,2003,2,30.98893021,45.71428571,11.32142857,43.35714286,0.014116071,0.024,11,20.25,8.29474225,16.62321429,11.01785714,0,0.696346036,1.039285714,11.21428571,0
Massachusetts,2003,3,28.14713652,43.25806452,12.61290323,40.74193548,0.019284935,0.029,11.12903226,24.61290323,6.20271679,11.22580645,9.85483871,0,0.630817871,0.95483871,10.08064516,0
Massachusetts,2003,4,23.21935727,38.63333333,9.9,36.43333333,0.027831967,0.037466667,11.2,32.2,4.541935183,10.49333333,11.3,0,0.54841125,0.77,8.966666667,0
Massachusetts,2003,5,20.98777526,36.61290323,13.32258065,34.61290323,0.021471742,0.033032258,11.22580645,28,5.0657915,9.443548387,8.096774194,0,0.625120032,0.916129032,10.48387097,0
Massachusetts,2003,6,20.78573803,33.7,11.53333333,31.73333333,0.028745367,0.0424,10.23333333,41.1,4.275419917,7.33,10.35,0,0.703559733,0.966666667,8.966666667,0
Massachusetts,2003,7,19.68605061,31.80645161,12.16129032,30.06451613,0.030791194,0.043645161,9.806451613,38.70967742,4.037357742,6.503225806,9.451612903,0,0.53892521,0.730645161,9.338709677,0
Massachusetts,2003,8,17.69882655,27.38709677,13.93548387,25.90322581,0.022385839,0.035096774,9.548387097,30.06451613,4.084894484,6.508064516,10.90322581,0,0.572099,0.762903226,9.080645161,0
Massachusetts,2003,9,17.80782,28.96666667,13.03333333,27.33333333,0.015548233,0.025833333,9.166666667,21.86666667,4.559695133,8.613333333,9.716666667,0,0.57720545,0.85,11.35,0
Massachusetts,2003,10,20.28330361,31.16129032,14.12903226,29.35483871,0.013483419,0.023580645,9.419354839,19.93548387,5.76014971,9.779032258,11.46774194,0,0.561542387,0.933870968,11.14516129,0
Massachusetts,2003,11,21.3044354,31.13333333,13.73333333,29.33333333,0.0106824,0.019566667,10.33333333,16.53333333,8.081305633,13.75666667,11.7,0,0.817801133,1.295,13.33333333,0
Massachusetts,2003,12,21.84390635,31.5483871,11.80645161,29.80645161,0.013111226,0.020580645,11.93548387,17.35483871,8.622227581,14.46612903,12.43548387,0,0.691713645,1.085483871,10.67741935,0
Massachusetts,2004,1,20.451773,28.92592593,10.81481481,27.33333333,0.014768333,0.020925926,11.44444444,17.66666667,7.518831,12.32962963,10.61111111,0,0.2359925,0.45,10.44444444,0
Massachusetts,2004,2,22.63590338,34.48275862,11.13793103,32.55172414,0.01912069,0.027965517,11.31034483,23.65517241,6.283683707,12.80689655,10.32758621,0,0.199807966,0.455172414,10.4137931,0
Massachusetts,2004,3,19.33953629,30.4516129,10.87096774,28.70967742,0.024983903,0.033677419,11.25806452,28.61290323,4.537290742,10.19354839,11.32258065,0,0.283676887,0.532258065,11.48387097,0
Massachusetts,2004,4,17.4221704,29.96666667,13.6,28.33333333,0.0274737,0.038233333,9.533333333,32.96666667,2.860544,6.795,9.833333333,0,0.125561017,0.295,8.766666667,0
Massachusetts,2004,5,14.52070703,26.93548387,11.58064516,25.41935484,0.026024194,0.036967742,11,31.29032258,2.436819484,5.687096774,9.774193548,0,0.173914871,0.429032258,11.16129032,0
Massachusetts,2004,6,15.82240253,27.3,12.93333333,25.76666667,0.028716467,0.037966667,9.233333333,34.13333333,2.3005053,4.258333333,8.933333333,0,0.117620867,0.308333333,9.666666667,0
Massachusetts,2004,7,14.50471087,24.32258065,12.16129032,23.03225806,0.023913065,0.035612903,8.612903226,31.19354839,2.396706887,6.064516129,10.33870968,0,0.104941935,0.267741935,9.322580645,0
Massachusetts,2004,8,12.60202839,20.80645161,15.22580645,19.58064516,0.022451581,0.033870968,9.677419355,28.80645161,2.453351129,4.853225806,9.919354839,0,0.032080839,0.140322581,6.774193548,0
Massachusetts,2004,9,13.90524667,23.03333333,14.26666667,21.76666667,0.015335367,0.025133333,9.866666667,21.2,3.0307895,5.995,8.933333333,0,0.116413833,0.33,7.783333333,0
Massachusetts,2004,11,17.31536221,23.42857143,11.21428571,22.21428571,0.008663357,0.016,9.071428571,13.5,3.795033929,9.164285714,10.71428571,0,0.457140964,0.828571429,10.35714286,0
Massachusetts,2004,12,17.51601852,24.87096774,11.25806452,23.5483871,0.010693419,0.016677419,10.74193548,14,3.06354979,7.95,9.580645161,0,0.448354968,0.837096774,10.5,0
Massachusetts,2005,1,18.99938555,27.19354839,11.93548387,25.64516129,0.012780903,0.02016129,11.87096774,17.03225806,3.710521339,9.920967742,10.33870968,0,0.526503177,0.814516129,11.66129032,0
Massachusetts,2005,2,21.40153043,31.82142857,12.46428571,30.03571429,0.015059536,0.023428571,10.17857143,19.85714286,5.639659411,12.61785714,11.41071429,0,0.660944589,1.123214286,10.875,0
Massachusetts,2005,3,21.99525319,35.67741935,12.22580645,33.67741935,0.023594323,0.034354839,10.41935484,29.16129032,1.849130032,5.220967742,11.12903226,0,0.379541887,0.606451613,10.64516129,0
Massachusetts,2005,4,19.14222213,37.23333333,12.43333333,35.1,0.028982233,0.040933333,10.33333333,35.16666667,1.395698867,5.251666667,7.766666667,0,0.242485767,0.453333333,11.16666667,0
Massachusetts,2005,5,17.55819165,30.61290323,11.03225806,28.90322581,0.023063968,0.032354839,9.741935484,27.4516129,0.399354242,2.091935484,6.338709677,0,0.099370113,0.267741935,9.951612903,0
Massachusetts,2005,6,15.80625183,29.4,12.73333333,27.76666667,0.0297465,0.043266667,11,41.3,0.233080583,1.885,7.55,0,0.054576583,0.153333333,6.516666667,0
Massachusetts,2005,7,15.0758561,25.77419355,12.19354839,24.41935484,0.026692613,0.039,10.70967742,35,0.979499113,3.112903226,8.983870968,0,0.104410694,0.237096774,10.5,0
Massachusetts,2005,8,16.91819932,29.22580645,11.90322581,27.58064516,0.025482935,0.038935484,10.51612903,33.51612903,0.875431968,3.420967742,8.774193548,0,0.034488548,0.130645161,7.629032258,0
Massachusetts,2005,9,17.487412,30.4,13.5,28.63333333,0.019462667,0.030733333,9.7,26.4,0.43058855,2.526666667,8.083333333,0,0.0293717,0.16,9.283333333,0
Massachusetts,2005,10,16.25130708,26.65384615,12.30769231,25.07692308,0.013509615,0.022,9.346153846,18.69230769,1.295050635,4.553846154,11.26923077,0,0.285582423,0.546153846,10.76923077,0
Massachusetts,2005,11,21.04027408,32.84615385,11.03846154,30.88461538,0.010789077,0.020423077,8.461538462,17.26923077,2.944809096,6.698076923,8.711538462,0,0.430944615,0.723076923,10.88461538,0
Massachusetts,2005,12,23.31978267,34,12.625,32.04166667,0.006200292,0.013291667,10.625,11.20833333,4.824450854,9.958333333,9.291666667,0,0.51678,0.895833333,12.70833333,0
Massachusetts,2006,1,21.7026849,33.4516129,13.58064516,31.58064516,0.009029161,0.016064516,9.935483871,13.67741935,4.603692855,8.590322581,12.82258065,0,0.491854726,0.890322581,11.4516129,0
Massachusetts,2006,2,22.29548436,35.78571429,12.17857143,33.92857143,0.015294857,0.023321429,11.32142857,19.67857143,7.3077495,10.9125,9.732142857,0,0.611049429,0.816071429,9.857142857,0
Massachusetts,2006,3,21.67067565,36,8.935483871,33.96774194,0.020758032,0.028645161,9.322580645,24.22580645,2.554257726,6.501612903,7.758064516,0,0.521740355,0.679032258,8.435483871,0
Massachusetts,2006,4,18.2309776,36.46666667,12.46666667,34.33333333,0.025063267,0.0343,7.866666667,29.13333333,1.8524822,5.17,9.616666667,0,0.4537451,0.643333333,8.883333333,0
Massachusetts,2006,5,17.48092787,30.16129032,10.70967742,28.48387097,0.023172129,0.032580645,9.935483871,27.70967742,2.035374548,4.564516129,9.225806452,0,0.506180161,0.690322581,10.58064516,0
Massachusetts,2006,6,16.63946993,28.96666667,12.2,27.3,0.021515333,0.032966667,10.4,30.16666667,0.22382515,1.21,7.933333333,0,0.517062733,0.67,10.4,0
Massachusetts,2006,7,15.25371207,26.8,12.16666667,25.3,0.0312757,0.045233333,11.43333333,41.06666667,0.701391817,2.311666667,10.23333333,0,0.562209833,0.703333333,10.03333333,0
Massachusetts,2006,8,15.10721348,27.09677419,12.19354839,25.58064516,0.020421903,0.031967742,9.032258065,27.06451613,0.616254661,2.961290323,8.483870968,0,0.548223081,0.729032258,10.61290323,0
Massachusetts,2006,9,16.10012677,27.53846154,15.23076923,25.92307692,0.014260769,0.023038462,10.19230769,19.53846154,0.199356,1.123076923,6.115384615,0,0.346296519,0.559615385,9.269230769,0
Massachusetts,2006,10,16.69709597,29.38709677,11.32258065,27.74193548,0.013628677,0.021935484,9.322580645,18.5483871,1.217528855,2.956451613,9.112903226,0,0.316309855,0.509677419,10.09677419,0
Massachusetts,2006,11,21.71847823,35.1,12.66666667,33.13333333,0.0077857,0.0159,9.933333333,13.43333333,3.1368176,6.243333333,10.23333333,0,0.350164483,0.743333333,10.41666667,0
Massachusetts,2006,12,21.0681171,32.5483871,12.74193548,30.67741935,0.009075613,0.01583871,10,13.38709677,4.445344032,8.280645161,11.17741935,0,0.250158145,0.498387097,11,0
Massachusetts,2007,1,21.25195077,32.35483871,12.06451613,30.51612903,0.009830032,0.017290323,11.38709677,14.64516129,4.817331177,9.364516129,11.11290323,0,0.364709742,0.591935484,10.74193548,0
Massachusetts,2007,2,21.69393264,32.75,12.14285714,30.78571429,0.014665643,0.021357143,10.53571429,18.10714286,5.797708571,10.32142857,10.17857143,0,0.553110554,0.769642857,9.535714286,0
Massachusetts,2007,3,19.55176577,34.29032258,11.19354839,32.38709677,0.022936,0.030483871,11.09677419,25.83870968,3.044843645,5.675806452,10.70967742,0,0.378500952,0.569354839,8.629032258,0
Massachusetts,2007,4,18.03724273,32.2,11.4,30.33333333,0.0244999,0.0328,7.5,27.96666667,2.6266298,5.818333333,8.516666667,0,0.323908533,0.47,8.283333333,0
Massachusetts,2007,5,23.68553877,39.58064516,13.90322581,37.41935484,0.025810161,0.036193548,9.903225806,31.06451613,2.076643806,4.177419355,8.435483871,0,0.363902419,0.5,9.161290323,0
